nodeid,rdtimestamp,rssi,snr
tinovi-02,1757878200,-70.0,8.6
milesight-01,1757879100,-90.0,9.1
milesight-02,1757879100,-81.0,10.4
tinovi-01,1757879100,-85.5,8.8
tinovi-02,1757879100,-71.0,9.5
milesight-01,1757880000,-89.0,10.5
milesight-02,1757880000,-78.0,7.5
tinovi-01,1757880000,-89.0,8.8
tinovi-02,1757880000,-71.5,9.6
milesight-01,1757880900,-88.0,9.5
milesight-02,1757880900,-79.5,10.3
tinovi-01,1757880900,-89.5,9.8
tinovi-02,1757880900,-73.0,9.0
milesight-01,1757881800,-87.0,7.8
milesight-02,1757881800,-80.0,8.0
tinovi-01,1757881800,-87.0,7.5
tinovi-02,1757881800,-73.0,7.8
milesight-01,1757882700,-87.0,7.8
milesight-02,1757882700,-80.0,8.1
tinovi-01,1757882700,-87.5,9.1
tinovi-02,1757882700,-69.0,9.0
milesight-01,1757883600,-87.0,9.3
milesight-02,1757883600,-80.0,9.5
tinovi-01,1757883600,-87.0,7.8
tinovi-02,1757883600,-70.5,8.6
milesight-01,1757884500,-86.5,8.3
milesight-02,1757884500,-80.5,9.6
tinovi-01,1757884500,-87.5,9.8
tinovi-02,1757884500,-70.0,9.0
milesight-01,1757885400,-87.0,9.8
milesight-02,1757885400,-79.0,7.8
tinovi-01,1757885400,-87.0,9.3
tinovi-02,1757885400,-72.0,9.8
milesight-01,1757886300,-88.0,8.4
milesight-02,1757886300,-79.5,8.6
tinovi-01,1757886300,-88.5,8.9
tinovi-02,1757886300,-73.0,7.8
milesight-01,1757887200,-89.0,9.8
milesight-02,1757887200,-80.0,10.0
tinovi-01,1757887200,-87.0,9.5
tinovi-02,1757887200,-71.5,9.5
milesight-01,1757888100,-86.5,8.5
milesight-02,1757888100,-80.5,9.8
tinovi-01,1757888100,-86.0,8.8
tinovi-02,1757888100,-69.0,7.8
milesight-01,1757889000,-89.0,9.0
milesight-02,1757889000,-81.0,8.3
tinovi-01,1757889000,-86.0,9.8
tinovi-02,1757889000,-73.5,9.8
milesight-01,1757889900,-88.0,7.9
milesight-02,1757889900,-81.5,9.8
tinovi-01,1757889900,-89.0,9.3
tinovi-02,1757889900,-74.0,9.8
milesight-01,1757890800,-96.0,9.0
milesight-02,1757890800,-79.0,8.0
tinovi-01,1757890800,-86.0,8.3
tinovi-02,1757890800,-72.5,8.3
milesight-01,1757891700,-88.5,9.6
milesight-02,1757891700,-81.0,9.9
tinovi-01,1757891700,-86.0,8.4
tinovi-02,1757891700,-73.0,9.5
milesight-01,1757892600,-89.0,10.0
milesight-02,1757892600,-80.0,9.3
tinovi-01,1757892600,-86.0,9.8
tinovi-02,1757892600,-71.5,8.1
milesight-01,1757893500,-88.0,8.8
milesight-02,1757893500,-82.0,9.6
tinovi-01,1757893500,-86.0,8.5
tinovi-02,1757893500,-71.0,10.5
milesight-01,1757894400,-89.0,9.5
milesight-02,1757894400,-80.0,9.8
tinovi-01,1757894400,-89.0,10.8
tinovi-02,1757894400,-72.0,9.1
milesight-01,1757895300,-88.0,9.4
milesight-02,1757895300,-80.5,10.0
tinovi-01,1757895300,-90.0,9.5
tinovi-02,1757895300,-73.0,10.0
milesight-01,1757896200,-91.0,9.5
milesight-02,1757896200,-81.0,10.0
tinovi-01,1757896200,-91.0,7.5
tinovi-02,1757896200,-72.0,8.3
milesight-01,1757897100,-88.5,7.8
milesight-02,1757897100,-80.5,8.1
tinovi-01,1757897100,-85.5,9.5
tinovi-02,1757897100,-66.0,9.5
milesight-01,1757898000,-89.0,7.3
milesight-02,1757898000,-80.0,9.3
tinovi-01,1757898000,-84.0,7.5
tinovi-02,1757898000,-67.0,8.5
milesight-01,1757898900,-88.0,8.4
milesight-02,1757898900,-80.0,9.5
tinovi-01,1757898900,-88.0,9.3
tinovi-02,1757898900,-73.0,9.5
milesight-01,1757899800,-90.0,9.3
milesight-02,1757899800,-78.0,9.8
tinovi-01,1757899800,-89.0,9.3
tinovi-02,1757899800,-72.5,8.8
milesight-01,1757900700,-89.5,8.6
milesight-02,1757900700,-79.5,9.5
tinovi-01,1757900700,-89.0,8.3
tinovi-02,1757900700,-71.0,7.3
milesight-01,1757901600,-90.0,9.8
milesight-02,1757901600,-80.0,9.3
tinovi-01,1757901600,-86.0,8.3
tinovi-02,1757901600,-72.0,9.5
milesight-01,1757902500,-86.5,9.1
milesight-02,1757902500,-79.0,7.0
tinovi-01,1757902500,-87.0,8.3
tinovi-02,1757902500,-71.0,8.3
milesight-01,1757903400,-89.0,9.0
milesight-02,1757903400,-78.0,9.0
tinovi-01,1757903400,-86.0,9.0
tinovi-02,1757903400,-71.0,9.5
milesight-01,1757904300,-88.0,8.5
milesight-02,1757904300,-79.5,9.4
tinovi-01,1757904300,-90.0,10.0
tinovi-02,1757904300,-72.0,8.8
milesight-01,1757905200,-87.0,9.0
tinovi-01,1757905200,-89.0,9.3
tinovi-02,1757905200,-71.5,8.1
milesight-01,1757906100,-89.5,9.8
milesight-02,1757906100,-80.0,9.1
tinovi-01,1757906100,-86.5,8.3
tinovi-02,1757906100,-73.0,9.8
milesight-01,1757907000,-86.0,7.5
milesight-02,1757907000,-81.0,9.5
tinovi-01,1757907000,-86.0,9.3
tinovi-02,1757907000,-70.0,8.0
milesight-01,1757907900,-89.0,9.4
milesight-02,1757907900,-80.0,7.3
tinovi-01,1757907900,-86.5,8.3
tinovi-02,1757907900,-71.0,9.8
milesight-01,1757908800,-89.0,9.8
milesight-02,1757908800,-79.0,9.5
tinovi-01,1757908800,-87.0,9.3
tinovi-02,1757908800,-72.5,9.9
milesight-01,1757909700,-88.0,8.5
milesight-02,1757909700,-78.5,9.4
tinovi-01,1757909700,-87.0,9.6
tinovi-02,1757909700,-72.0,9.0
milesight-01,1757910600,-86.0,9.3
milesight-02,1757910600,-80.0,9.5
tinovi-01,1757910600,-87.0,7.5
tinovi-02,1757910600,-71.0,7.8
milesight-01,1757911500,-90.5,9.3
milesight-02,1757911500,-80.5,9.9
tinovi-01,1757911500,-85.5,9.3
tinovi-02,1757911500,-71.0,10.0
milesight-01,1757912400,-89.0,7.5
milesight-02,1757912400,-81.0,10.3
tinovi-01,1757912400,-87.0,7.8
tinovi-02,1757912400,-70.5,8.4
milesight-01,1757913300,-89.0,9.1
milesight-02,1757913300,-80.0,9.8
tinovi-01,1757913300,-86.0,8.8
tinovi-02,1757913300,-71.0,8.8
milesight-01,1757914200,-87.0,7.5
milesight-02,1757914200,-80.0,9.5
tinovi-01,1757914200,-87.0,9.3
tinovi-02,1757914200,-73.0,9.3
milesight-01,1757915100,-91.0,9.3
milesight-02,1757915100,-78.0,8.0
tinovi-01,1757915100,-86.5,8.1
tinovi-02,1757915100,-72.5,8.4
milesight-01,1757916000,-93.0,9.5
milesight-02,1757916000,-80.0,9.3
tinovi-01,1757916000,-87.0,9.8
tinovi-02,1757916000,-72.0,9.0
milesight-01,1757916900,-90.5,9.8
milesight-02,1757916900,-80.0,9.9
tinovi-01,1757916900,-85.5,8.4
tinovi-02,1757916900,-71.0,8.9
milesight-01,1757917800,-95.0,9.3
milesight-02,1757917800,-78.0,9.5
tinovi-01,1757917800,-86.0,9.3
tinovi-02,1757917800,-69.0,9.3
milesight-01,1757918700,-89.0,8.1
milesight-02,1757918700,-79.0,10.0
tinovi-01,1757918700,-84.5,9.6
tinovi-02,1757918700,-71.5,9.5
milesight-01,1757919600,-89.0,9.8
milesight-02,1757919600,-79.0,9.5
tinovi-01,1757919600,-84.0,9.0
tinovi-02,1757919600,-73.0,10.0
milesight-01,1757920500,-91.0,8.4
milesight-02,1757920500,-78.0,9.9
tinovi-01,1757920500,-85.5,8.6
tinovi-02,1757920500,-72.5,8.4
milesight-01,1757921400,-90.0,9.0
milesight-02,1757921400,-80.0,9.3
tinovi-01,1757921400,-85.0,9.0
tinovi-02,1757921400,-71.0,10.8
milesight-01,1757922300,-92.0,8.8
milesight-02,1757922300,-78.5,7.6
tinovi-01,1757922300,-84.0,8.8
tinovi-02,1757922300,-71.0,8.6
milesight-01,1757923200,-89.0,7.5
milesight-02,1757923200,-81.0,9.8
tinovi-01,1757923200,-86.0,10.0
tinovi-02,1757923200,-71.0,10.0
milesight-01,1757924100,-93.0,8.3
milesight-02,1757924100,-80.0,9.3
tinovi-01,1757924100,-87.0,9.5
tinovi-02,1757924100,-71.5,9.8
milesight-01,1757925000,-93.0,10.3
milesight-02,1757925000,-78.0,9.5
tinovi-01,1757925000,-87.5,8.6
milesight-01,1757925900,-92.0,7.8
milesight-02,1757925900,-79.5,8.5
tinovi-01,1757925900,-87.0,10.5
tinovi-02,1757925900,-72.5,9.8
milesight-01,1757926800,-93.0,6.5
milesight-02,1757926800,-79.0,7.8
tinovi-01,1757926800,-83.0,9.0
tinovi-02,1757926800,-71.0,8.3
milesight-01,1757927700,-92.5,8.4
milesight-02,1757927700,-80.0,8.9
tinovi-01,1757927700,-83.0,9.5
tinovi-02,1757927700,-71.5,9.5
milesight-01,1757928600,-99.0,7.8
milesight-02,1757928600,-79.0,9.8
tinovi-01,1757928600,-86.0,9.4
tinovi-02,1757928600,-73.0,9.0
milesight-01,1757929500,-98.0,6.4
milesight-02,1757929500,-78.0,9.0
tinovi-01,1757929500,-83.0,10.5
tinovi-02,1757929500,-71.5,8.4
milesight-01,1757930400,-90.0,9.3
milesight-02,1757930400,-77.0,7.3
tinovi-01,1757930400,-85.0,8.4
tinovi-02,1757930400,-72.0,9.8
milesight-01,1757931300,-95.0,6.9
milesight-02,1757931300,-79.5,8.6
tinovi-01,1757931300,-85.0,10.5
tinovi-02,1757931300,-70.5,8.8
milesight-01,1757932200,-98.0,8.5
milesight-02,1757932200,-77.0,10.5
tinovi-01,1757932200,-84.5,9.6
tinovi-02,1757932200,-70.0,10.5
milesight-01,1757933100,-93.5,8.5
milesight-02,1757933100,-78.5,8.9
tinovi-01,1757933100,-86.0,9.3
tinovi-02,1757933100,-72.0,9.6
milesight-01,1757934000,-93.0,9.0
milesight-02,1757934000,-80.0,9.0
tinovi-01,1757934000,-89.0,9.9
tinovi-02,1757934000,-72.0,9.8
milesight-01,1757934900,-91.5,8.6
milesight-02,1757934900,-82.0,10.0
tinovi-01,1757934900,-84.0,8.0
tinovi-02,1757934900,-73.0,8.8
milesight-01,1757935800,-103.0,2.0
milesight-02,1757935800,-80.0,9.5
tinovi-01,1757935800,-85.0,9.8
tinovi-02,1757935800,-71.0,9.8
milesight-01,1757936700,-100.0,5.6
milesight-02,1757936700,-81.5,9.3
tinovi-01,1757936700,-89.0,8.0
tinovi-02,1757936700,-71.0,8.5
milesight-01,1757937600,-95.0,8.5
milesight-02,1757937600,-80.0,7.8
tinovi-01,1757937600,-86.5,9.9
tinovi-02,1757937600,-73.0,9.0
milesight-01,1757938500,-90.5,8.1
milesight-02,1757938500,-79.0,9.4
tinovi-01,1757938500,-84.0,9.5
tinovi-02,1757938500,-73.5,9.6
milesight-01,1757939400,-87.0,7.3
milesight-02,1757939400,-78.0,9.3
tinovi-01,1757939400,-85.5,8.8
tinovi-02,1757939400,-73.0,7.5
milesight-01,1757940300,-91.5,9.4
milesight-02,1757940300,-81.5,8.3
tinovi-01,1757940300,-85.0,9.0
tinovi-02,1757940300,-72.5,10.0
milesight-01,1757941200,-97.0,7.8
milesight-02,1757941200,-81.0,7.5
tinovi-01,1757941200,-84.5,9.0
tinovi-02,1757941200,-71.0,7.5
milesight-01,1757942100,-91.5,7.3
milesight-02,1757942100,-82.0,8.4
tinovi-01,1757942100,-86.0,10.0
tinovi-02,1757942100,-72.0,10.0
milesight-01,1757943000,-93.0,9.8
milesight-02,1757943000,-83.0,10.5
tinovi-01,1757943000,-90.0,9.6
tinovi-02,1757943000,-71.0,9.8
milesight-01,1757943900,-93.5,7.3
milesight-02,1757943900,-83.0,10.1
tinovi-01,1757943900,-89.0,9.5
tinovi-02,1757943900,-72.0,8.8
milesight-01,1757944800,-102.0,6.0
milesight-02,1757944800,-81.0,10.5
tinovi-01,1757944800,-86.0,8.5
tinovi-02,1757944800,-74.0,10.0
milesight-01,1757945700,-95.0,8.0
milesight-02,1757945700,-83.0,8.1
tinovi-01,1757945700,-87.0,9.8
tinovi-02,1757945700,-72.0,8.5
milesight-01,1757946600,-91.0,7.0
milesight-02,1757946600,-79.0,7.0
tinovi-01,1757946600,-86.0,9.3
tinovi-02,1757946600,-71.0,9.3
milesight-01,1757947500,-92.5,9.3
milesight-02,1757947500,-79.5,7.9
tinovi-01,1757947500,-86.0,8.5
tinovi-02,1757947500,-73.0,9.9
milesight-01,1757948400,-92.0,8.5
milesight-02,1757948400,-81.0,7.8
tinovi-01,1757948400,-87.0,10.0
tinovi-02,1757948400,-72.0,10.3
milesight-01,1757949300,-91.0,8.3
milesight-02,1757949300,-81.5,9.1
tinovi-01,1757949300,-86.0,7.8
tinovi-02,1757949300,-71.5,8.9
milesight-01,1757950200,-90.0,9.3
milesight-02,1757950200,-79.0,7.5
tinovi-01,1757950200,-86.0,9.1
tinovi-02,1757950200,-71.0,10.0
milesight-01,1757951100,-88.5,9.4
milesight-02,1757951100,-83.0,10.4
tinovi-01,1757951100,-84.0,7.5
tinovi-02,1757951100,-72.0,9.0
milesight-01,1757952000,-90.0,9.5
milesight-02,1757952000,-80.0,9.0
tinovi-01,1757952000,-87.0,10.3
tinovi-02,1757952000,-71.0,9.0
milesight-01,1757952900,-88.5,8.5
milesight-02,1757952900,-82.0,9.6
tinovi-01,1757952900,-87.0,10.3
tinovi-02,1757952900,-73.5,10.0
milesight-01,1757953800,-92.0,9.5
milesight-02,1757953800,-79.0,9.0
tinovi-01,1757953800,-85.0,9.0
tinovi-02,1757953800,-73.0,7.5
milesight-01,1757954700,-87.5,8.6
milesight-02,1757954700,-82.0,9.8
tinovi-01,1757954700,-87.0,9.3
tinovi-02,1757954700,-70.5,9.5
milesight-01,1757955600,-87.0,9.0
milesight-02,1757955600,-81.0,7.3
tinovi-01,1757955600,-85.5,8.8
tinovi-02,1757955600,-70.0,7.8
milesight-01,1757956500,-90.5,8.5
milesight-02,1757956500,-80.5,8.8
tinovi-01,1757956500,-87.0,11.3
tinovi-02,1757956500,-72.5,10.1
milesight-01,1757957400,-90.0,8.5
milesight-02,1757957400,-79.0,9.8
tinovi-01,1757957400,-86.5,10.3
tinovi-02,1757957400,-73.0,10.0
milesight-01,1757958300,-89.0,9.0
milesight-02,1757958300,-80.5,9.0
tinovi-01,1757958300,-86.0,10.3
tinovi-02,1757958300,-72.0,8.4
milesight-01,1757959200,-89.0,7.3
milesight-02,1757959200,-81.0,9.8
tinovi-01,1757959200,-86.0,8.5
tinovi-02,1757959200,-73.0,10.3
milesight-01,1757960100,-90.0,8.3
milesight-02,1757960100,-82.0,10.1
tinovi-01,1757960100,-86.0,9.5
tinovi-02,1757960100,-73.0,9.8
milesight-01,1757961000,-90.0,9.8
milesight-02,1757961000,-81.0,9.5
tinovi-01,1757961000,-86.5,9.4
tinovi-02,1757961000,-67.0,8.4
milesight-01,1757961900,-89.5,9.4
milesight-02,1757961900,-83.0,10.1
tinovi-01,1757961900,-86.0,9.3
tinovi-02,1757961900,-72.0,10.0
milesight-02,1757962800,-80.0,7.5
tinovi-01,1757962800,-85.5,9.4
tinovi-02,1757962800,-72.0,9.3
milesight-01,1757963700,-88.0,10.0
milesight-02,1757963700,-81.0,9.8
tinovi-01,1757963700,-84.0,7.8
tinovi-02,1757963700,-73.0,7.5
milesight-01,1757964600,-89.0,9.8
milesight-02,1757964600,-80.0,9.3
tinovi-01,1757964600,-85.0,9.1
tinovi-02,1757964600,-71.0,9.8
milesight-01,1757965500,-89.0,9.5
milesight-02,1757965500,-81.5,9.8
tinovi-01,1757965500,-86.0,7.5
tinovi-02,1757965500,-70.0,8.3
milesight-01,1757966400,-90.0,10.5
milesight-02,1757966400,-80.0,9.3
tinovi-01,1757966400,-86.5,9.9
tinovi-02,1757966400,-71.5,9.5
milesight-01,1757967300,-92.0,9.6
milesight-02,1757967300,-82.0,9.3
tinovi-01,1757967300,-85.0,8.8
tinovi-02,1757967300,-73.0,9.3
milesight-01,1757968200,-90.0,9.0
milesight-02,1757968200,-80.0,9.5
tinovi-01,1757968200,-85.0,8.6
tinovi-02,1757968200,-73.0,8.3
milesight-01,1757969100,-88.5,8.5
milesight-02,1757969100,-80.5,8.5
tinovi-01,1757969100,-86.0,9.8
tinovi-02,1757969100,-71.0,9.3
milesight-01,1757970000,-89.0,8.5
milesight-02,1757970000,-81.0,7.3
tinovi-01,1757970000,-84.0,9.8
tinovi-02,1757970000,-70.0,8.6
milesight-01,1757970900,-91.0,7.8
milesight-02,1757970900,-81.0,8.1
tinovi-01,1757970900,-85.0,8.5
tinovi-02,1757970900,-70.0,9.3
milesight-01,1757971800,-90.0,7.8
milesight-02,1757971800,-81.0,9.0
tinovi-01,1757971800,-87.0,10.5
tinovi-02,1757971800,-73.5,9.8
milesight-01,1757972700,-89.5,9.0
milesight-02,1757972700,-80.5,9.8
tinovi-01,1757972700,-85.0,9.8
tinovi-02,1757972700,-72.0,9.0
milesight-02,1757978100,-79.0,8.0
tinovi-01,1758005100,-81.0,9.8
tinovi-02,1758005100,-59.0,9.3
milesight-01,1758006000,-96.0,8.5
milesight-02,1758006000,-79.0,9.3
tinovi-01,1758006000,-85.0,10.0
tinovi-02,1758006000,-59.0,11.8
milesight-01,1758006900,-93.0,8.6
milesight-02,1758006900,-78.0,8.9
tinovi-01,1758006900,-81.5,9.6
tinovi-02,1758006900,-59.0,9.5
milesight-01,1758007800,-92.0,8.8
milesight-02,1758007800,-79.0,10.0
tinovi-01,1758007800,-80.0,9.5
tinovi-02,1758007800,-62.0,10.5
milesight-01,1758008700,-91.5,9.8
milesight-02,1758008700,-76.5,8.5
tinovi-01,1758008700,-79.0,9.5
tinovi-02,1758008700,-62.0,7.5
milesight-01,1758009600,-97.0,7.3
milesight-02,1758009600,-75.0,9.5
tinovi-01,1758009600,-79.5,8.8
tinovi-02,1758009600,-62.0,10.1
milesight-01,1758010500,-97.5,7.4
milesight-02,1758010500,-77.0,9.8
tinovi-01,1758010500,-78.0,9.8
tinovi-02,1758010500,-61.0,7.8
milesight-01,1758011400,-87.0,9.0
milesight-02,1758011400,-75.0,8.0
tinovi-01,1758011400,-79.0,8.3
tinovi-02,1758011400,-59.0,9.8
milesight-01,1758012300,-87.5,9.1
milesight-02,1758012300,-76.0,9.6
tinovi-01,1758012300,-81.0,9.3
tinovi-02,1758012300,-62.0,7.0
milesight-01,1758013200,-87.0,10.0
milesight-02,1758013200,-79.0,9.8
tinovi-01,1758013200,-80.5,9.3
tinovi-02,1758013200,-60.5,7.9
milesight-01,1758014100,-89.5,8.9
milesight-02,1758014100,-77.0,9.9
tinovi-01,1758014100,-81.0,8.3
tinovi-02,1758014100,-61.0,9.8
milesight-01,1758015000,-86.0,8.5
milesight-02,1758015000,-80.0,9.8
tinovi-01,1758015000,-81.0,9.5
tinovi-02,1758015000,-59.5,9.6
milesight-01,1758015900,-91.5,7.9
milesight-02,1758015900,-79.0,9.3
tinovi-01,1758015900,-86.0,7.8
tinovi-02,1758015900,-61.0,10.0
milesight-01,1758016800,-93.0,9.5
milesight-02,1758016800,-80.0,9.3
tinovi-01,1758016800,-82.0,10.5
tinovi-02,1758016800,-61.5,9.8
milesight-01,1758017700,-95.5,7.0
milesight-02,1758017700,-79.0,8.0
tinovi-01,1758017700,-85.0,10.5
tinovi-02,1758017700,-62.0,9.3
milesight-01,1758018600,-89.0,9.3
milesight-02,1758018600,-79.0,8.8
tinovi-01,1758018600,-83.0,9.0
tinovi-02,1758018600,-62.0,8.6
milesight-01,1758019500,-98.5,7.5
milesight-02,1758019500,-77.0,9.3
tinovi-01,1758019500,-83.0,10.0
tinovi-02,1758019500,-59.0,10.0
milesight-01,1758020400,-89.0,9.5
milesight-02,1758020400,-78.0,9.3
tinovi-01,1758020400,-83.0,9.1
tinovi-02,1758020400,-58.0,8.8
milesight-01,1758021300,-94.0,7.4
milesight-02,1758021300,-79.5,9.5
tinovi-01,1758021300,-81.0,9.3
tinovi-02,1758021300,-58.0,9.8
milesight-01,1758022200,-91.0,9.0
milesight-02,1758022200,-77.0,7.8
tinovi-01,1758022200,-82.0,9.6
tinovi-02,1758022200,-62.0,9.8
milesight-01,1758023100,-89.0,10.3
milesight-02,1758023100,-78.5,8.8
tinovi-01,1758023100,-80.0,8.8
tinovi-02,1758023100,-60.0,7.8
milesight-01,1758024000,-92.0,9.3
milesight-02,1758024000,-79.0,9.8
tinovi-01,1758024000,-83.0,8.0
tinovi-02,1758024000,-62.0,10.3
milesight-01,1758024900,-89.0,9.3
milesight-02,1758024900,-80.5,9.6
tinovi-01,1758024900,-85.0,9.5
tinovi-02,1758024900,-60.0,7.8
milesight-01,1758025800,-107.0,3.5
milesight-02,1758025800,-80.0,9.3
tinovi-01,1758025800,-83.5,8.8
tinovi-02,1758025800,-61.0,9.8
milesight-01,1758026700,-89.5,7.9
milesight-02,1758026700,-79.0,10.0
tinovi-01,1758026700,-81.0,9.3
tinovi-02,1758026700,-60.0,9.3
milesight-01,1758027600,-86.0,9.3
milesight-02,1758027600,-81.0,9.3
tinovi-01,1758027600,-87.5,10.1
tinovi-02,1758027600,-60.5,8.3
milesight-01,1758028500,-89.0,9.6
milesight-02,1758028500,-79.0,8.5
tinovi-01,1758028500,-86.0,7.8
tinovi-02,1758028500,-60.0,9.5
milesight-01,1758029400,-86.0,9.5
milesight-02,1758029400,-81.0,10.3
tinovi-01,1758029400,-81.5,9.6
tinovi-02,1758029400,-60.0,8.6
milesight-01,1758030300,-100.0,2.6
milesight-02,1758030300,-79.5,9.9
tinovi-01,1758030300,-82.0,7.8
tinovi-02,1758030300,-59.0,9.3
milesight-01,1758031200,-87.0,9.3
milesight-02,1758031200,-77.0,9.5
tinovi-01,1758031200,-83.0,10.1
tinovi-02,1758031200,-61.0,9.6
milesight-01,1758032100,-86.5,8.8
milesight-02,1758032100,-79.5,9.5
tinovi-01,1758032100,-86.0,10.3
tinovi-02,1758032100,-63.0,9.3
milesight-01,1758033000,-96.0,9.0
milesight-02,1758033000,-80.0,10.0
tinovi-01,1758033000,-86.0,8.6
tinovi-02,1758033000,-61.5,7.9
milesight-01,1758033900,-87.5,8.3
milesight-02,1758033900,-80.0,8.6
tinovi-01,1758033900,-85.0,9.5
tinovi-02,1758033900,-63.0,10.0
milesight-01,1758034800,-85.0,7.0
milesight-02,1758034800,-80.0,7.0
tinovi-01,1758034800,-81.0,8.5
tinovi-02,1758034800,-62.5,9.0
milesight-01,1758035700,-89.0,10.3
milesight-02,1758035700,-80.5,10.4
tinovi-01,1758035700,-83.0,10.3
tinovi-02,1758035700,-63.0,9.0
milesight-01,1758036600,-89.0,9.0
milesight-02,1758036600,-81.0,9.5
tinovi-01,1758036600,-84.0,9.6
tinovi-02,1758036600,-61.5,9.4
milesight-01,1758037500,-86.5,8.5
milesight-02,1758037500,-82.0,8.8
tinovi-01,1758037500,-85.0,9.8
tinovi-02,1758037500,-66.0,7.8
milesight-01,1758038400,-84.0,7.3
milesight-02,1758038400,-81.0,9.8
tinovi-01,1758038400,-83.0,8.5
tinovi-02,1758038400,-62.5,9.4
milesight-01,1758039300,-86.5,7.8
milesight-02,1758039300,-81.0,9.0
tinovi-01,1758039300,-84.0,9.3
tinovi-02,1758039300,-62.0,6.5
milesight-01,1758040200,-81.0,9.3
milesight-02,1758040200,-83.0,10.5
tinovi-01,1758040200,-83.0,8.9
tinovi-02,1758040200,-62.0,9.0
milesight-01,1758041100,-83.0,8.8
milesight-02,1758041100,-83.0,10.1
tinovi-01,1758041100,-87.0,10.5
tinovi-02,1758041100,-63.0,10.5
milesight-01,1758042000,-85.0,9.0
milesight-02,1758042000,-83.0,10.0
tinovi-01,1758042000,-86.5,10.6
tinovi-02,1758042000,-64.5,8.1
milesight-01,1758042900,-84.0,9.6
milesight-02,1758042900,-80.5,8.1
tinovi-01,1758042900,-84.0,7.8
tinovi-02,1758042900,-62.0,9.3
milesight-01,1758043800,-83.0,9.8
milesight-02,1758043800,-80.0,6.8
tinovi-01,1758043800,-85.0,8.9
tinovi-02,1758043800,-64.0,8.9
milesight-01,1758044700,-83.0,9.4
milesight-02,1758044700,-83.0,9.9
tinovi-01,1758044700,-85.0,7.8
tinovi-02,1758044700,-65.0,10.5
milesight-01,1758045600,-83.0,8.5
milesight-02,1758045600,-80.0,8.8
tinovi-01,1758045600,-84.0,9.3
tinovi-02,1758045600,-64.0,9.4
milesight-01,1758046500,-84.5,10.1
milesight-02,1758046500,-79.0,8.5
tinovi-01,1758046500,-87.0,10.0
tinovi-02,1758046500,-63.0,9.5
milesight-01,1758047400,-81.0,7.5
milesight-02,1758047400,-81.0,7.8
tinovi-01,1758047400,-85.0,9.5
tinovi-02,1758047400,-65.0,8.8
milesight-01,1758048300,-82.5,9.3
milesight-02,1758048300,-79.5,8.5
tinovi-01,1758048300,-86.0,8.3
tinovi-02,1758048300,-65.0,10.0
milesight-01,1758049200,-83.0,9.3
milesight-02,1758049200,-83.0,10.0
tinovi-01,1758049200,-85.0,10.3
tinovi-02,1758049200,-65.0,9.1
milesight-01,1758050100,-85.0,9.4
milesight-02,1758050100,-82.0,10.3
tinovi-01,1758050100,-85.5,8.0
tinovi-02,1758050100,-65.0,9.5
milesight-01,1758051000,-83.0,9.3
milesight-02,1758051000,-83.0,10.0
tinovi-01,1758051000,-86.0,9.0
tinovi-02,1758051000,-66.0,10.3
milesight-01,1758051900,-83.0,9.3
milesight-02,1758051900,-82.0,8.1
tinovi-01,1758051900,-88.0,10.3
tinovi-02,1758051900,-65.0,7.8
milesight-01,1758052800,-84.0,8.8
milesight-02,1758052800,-83.0,8.8
tinovi-01,1758052800,-86.0,7.8
tinovi-02,1758052800,-65.0,10.0
milesight-01,1758053700,-84.5,8.3
milesight-02,1758053700,-79.5,9.8
tinovi-01,1758053700,-85.5,8.9
tinovi-02,1758053700,-61.0,7.8
milesight-01,1758054600,-89.0,9.8
milesight-02,1758054600,-81.0,10.0
tinovi-01,1758054600,-86.0,7.5
tinovi-02,1758054600,-63.0,9.8
milesight-01,1758055500,-85.5,9.3
milesight-02,1758055500,-80.5,7.3
tinovi-01,1758055500,-86.0,9.3
tinovi-02,1758055500,-66.5,10.1
milesight-01,1758056400,-84.0,8.0
milesight-02,1758056400,-81.0,10.0
tinovi-01,1758056400,-87.0,10.5
tinovi-02,1758056400,-67.0,9.5
milesight-01,1758057300,-86.0,9.3
milesight-02,1758057300,-81.5,9.6
tinovi-01,1758057300,-85.5,8.4
tinovi-02,1758057300,-67.0,9.0
milesight-01,1758058200,-84.0,9.5
milesight-02,1758058200,-80.0,9.3
tinovi-01,1758058200,-87.0,10.5
tinovi-02,1758058200,-63.0,8.5
milesight-01,1758059100,-85.0,8.9
milesight-02,1758059100,-78.0,9.3
tinovi-01,1758059100,-84.0,8.5
tinovi-02,1758059100,-64.0,8.6
milesight-01,1758060000,-84.0,9.3
milesight-02,1758060000,-76.0,8.0
tinovi-01,1758060000,-85.0,9.3
tinovi-02,1758060000,-67.0,9.8
milesight-01,1758060900,-84.0,8.8
milesight-02,1758060900,-77.5,8.6
tinovi-01,1758060900,-84.5,9.4
tinovi-02,1758060900,-67.5,9.6
milesight-01,1758061800,-85.0,9.0
milesight-02,1758061800,-77.0,9.5
tinovi-01,1758061800,-81.0,9.8
tinovi-02,1758061800,-67.0,8.3
milesight-01,1758062700,-84.0,8.8
milesight-02,1758062700,-79.0,9.4
tinovi-01,1758062700,-89.0,8.5
tinovi-02,1758062700,-66.0,9.3
milesight-01,1758063600,-87.0,10.5
milesight-02,1758063600,-83.0,10.0
tinovi-01,1758063600,-95.0,9.5
tinovi-02,1758063600,-65.0,6.8
