nodeid,rdtimestamp,rssi,snr
tinovi-01,1730364300,-80.0,9.5
tinovi-02,1730364300,-73.0,9.3
tinovi-03,1730364300,-90.5,9.1
tinovi-04,1730364300,-89.0,9.3
tinovi-05,1730364300,-80.0,7.5
tinovi-06,1730364300,-92.0,9.0
milesight-01,1730365200,-83.0,10.0
milesight-02,1730365200,-84.0,9.0
tinovi-01,1730365200,-74.0,8.8
tinovi-02,1730365200,-72.5,8.8
tinovi-03,1730365200,-87.0,6.8
tinovi-04,1730365200,-87.5,7.3
tinovi-05,1730365200,-82.0,9.0
tinovi-06,1730365200,-88.5,7.4
milesight-01,1730366100,-82.0,8.4
milesight-02,1730366100,-81.0,8.8
tinovi-01,1730366100,-78.0,9.5
tinovi-02,1730366100,-74.0,8.8
tinovi-03,1730366100,-88.5,9.0
tinovi-04,1730366100,-87.0,8.3
tinovi-05,1730366100,-80.0,8.6
tinovi-06,1730366100,-90.0,9.8
milesight-01,1730367000,-84.0,8.5
milesight-02,1730367000,-90.0,8.8
tinovi-01,1730367000,-77.0,8.6
tinovi-02,1730367000,-72.5,8.5
tinovi-03,1730367000,-91.0,9.8
tinovi-04,1730367000,-89.0,7.9
tinovi-05,1730367000,-81.0,9.3
tinovi-06,1730367000,-89.0,8.4
milesight-01,1730367900,-79.5,8.5
milesight-02,1730367900,-92.0,7.5
tinovi-01,1730367900,-74.0,9.3
tinovi-02,1730367900,-69.0,8.5
tinovi-03,1730367900,-89.0,8.0
tinovi-04,1730367900,-90.0,8.8
tinovi-05,1730367900,-81.5,9.5
tinovi-06,1730367900,-91.0,9.0
milesight-01,1730368800,-81.0,9.8
milesight-02,1730368800,-84.0,9.8
tinovi-01,1730368800,-78.0,9.8
tinovi-02,1730368800,-73.0,10.0
tinovi-03,1730368800,-91.0,9.8
tinovi-04,1730368800,-88.5,8.8
tinovi-05,1730368800,-81.0,10.3
tinovi-06,1730368800,-88.5,8.5
milesight-01,1730369700,-80.0,10.5
milesight-02,1730369700,-85.0,6.8
tinovi-01,1730369700,-77.0,10.0
tinovi-02,1730369700,-71.0,9.0
tinovi-03,1730369700,-86.5,8.0
tinovi-04,1730369700,-86.0,7.0
tinovi-05,1730369700,-83.0,8.5
tinovi-06,1730369700,-91.0,8.0
milesight-01,1730370600,-82.0,9.0
milesight-02,1730370600,-83.0,9.8
tinovi-01,1730370600,-76.0,8.3
tinovi-02,1730370600,-73.5,9.0
tinovi-03,1730370600,-87.0,9.5
tinovi-04,1730370600,-90.0,9.3
tinovi-05,1730370600,-83.0,9.8
tinovi-06,1730370600,-91.5,7.0
milesight-01,1730371500,-78.5,10.1
milesight-02,1730371500,-83.0,9.5
tinovi-01,1730371500,-77.0,10.3
tinovi-02,1730371500,-70.0,9.5
tinovi-03,1730371500,-88.5,8.4
tinovi-04,1730371500,-90.0,7.0
tinovi-05,1730371500,-81.5,9.1
tinovi-06,1730371500,-90.0,7.8
milesight-01,1730372400,-80.0,9.8
milesight-02,1730372400,-84.0,9.4
tinovi-01,1730372400,-78.0,8.6
tinovi-02,1730372400,-71.0,8.6
tinovi-03,1730372400,-89.0,10.3
tinovi-04,1730372400,-91.0,9.3
tinovi-05,1730372400,-83.0,10.0
tinovi-06,1730372400,-92.5,7.8
milesight-01,1730373300,-80.5,8.5
milesight-02,1730373300,-81.0,9.0
tinovi-01,1730373300,-78.0,9.3
tinovi-02,1730373300,-73.0,9.8
tinovi-03,1730373300,-90.0,8.4
tinovi-05,1730373300,-81.0,9.8
tinovi-06,1730373300,-96.0,8.5
milesight-01,1730374200,-83.0,9.5
milesight-02,1730374200,-85.0,9.9
tinovi-01,1730374200,-76.0,9.4
tinovi-02,1730374200,-72.5,9.4
tinovi-03,1730374200,-87.0,9.5
tinovi-04,1730374200,-86.5,7.9
tinovi-05,1730374200,-81.0,7.5
tinovi-06,1730374200,-93.5,8.4
milesight-01,1730375100,-78.5,9.5
milesight-02,1730375100,-84.0,9.5
tinovi-01,1730375100,-75.0,7.8
tinovi-02,1730375100,-73.0,6.8
tinovi-03,1730375100,-88.0,7.9
tinovi-04,1730375100,-89.0,8.3
tinovi-05,1730375100,-84.0,10.3
tinovi-06,1730375100,-95.0,6.5
milesight-01,1730376000,-77.0,9.0
milesight-02,1730376000,-85.0,9.3
tinovi-01,1730376000,-78.5,10.3
tinovi-02,1730376000,-70.5,10.1
tinovi-03,1730376000,-89.0,9.5
tinovi-04,1730376000,-90.0,8.4
tinovi-05,1730376000,-83.0,7.8
tinovi-06,1730376000,-93.0,9.3
milesight-01,1730376900,-79.5,8.4
milesight-02,1730376900,-83.0,9.3
tinovi-01,1730376900,-77.0,7.8
tinovi-02,1730376900,-71.0,8.0
tinovi-03,1730376900,-88.0,9.4
tinovi-04,1730376900,-87.0,8.5
tinovi-05,1730376900,-81.5,9.4
tinovi-06,1730376900,-93.0,6.5
milesight-01,1730377800,-79.0,9.5
milesight-02,1730377800,-84.0,9.4
tinovi-01,1730377800,-76.0,9.1
tinovi-02,1730377800,-73.5,9.5
tinovi-03,1730377800,-89.0,7.0
tinovi-04,1730377800,-89.0,8.9
tinovi-05,1730377800,-83.0,9.3
tinovi-06,1730377800,-93.0,9.1
milesight-01,1730378700,-83.0,9.8
milesight-02,1730378700,-82.0,9.3
tinovi-01,1730378700,-78.0,10.0
tinovi-02,1730378700,-73.0,9.3
tinovi-03,1730378700,-89.0,9.0
tinovi-04,1730378700,-87.0,9.0
tinovi-05,1730378700,-82.0,8.4
tinovi-06,1730378700,-92.0,8.3
milesight-01,1730379600,-78.0,10.0
milesight-02,1730379600,-83.0,9.6
tinovi-01,1730379600,-76.0,8.3
tinovi-02,1730379600,-73.5,8.3
tinovi-03,1730379600,-87.0,7.8
tinovi-04,1730379600,-89.5,7.6
tinovi-05,1730379600,-85.0,9.5
tinovi-06,1730379600,-93.0,8.5
milesight-01,1730380500,-79.5,8.5
milesight-02,1730380500,-85.0,10.5
tinovi-01,1730380500,-77.0,9.8
tinovi-02,1730380500,-72.0,9.8
tinovi-03,1730380500,-86.0,9.1
tinovi-04,1730380500,-89.0,9.3
tinovi-05,1730380500,-83.0,8.5
tinovi-06,1730380500,-92.5,7.8
milesight-01,1730381400,-78.0,7.8
milesight-02,1730381400,-84.0,8.6
tinovi-01,1730381400,-77.0,8.6
tinovi-02,1730381400,-72.0,8.8
tinovi-03,1730381400,-89.0,9.5
tinovi-04,1730381400,-89.5,7.9
tinovi-05,1730381400,-83.0,9.5
tinovi-06,1730381400,-92.0,9.3
milesight-01,1730382300,-78.5,9.0
milesight-02,1730382300,-91.0,10.0
tinovi-01,1730382300,-77.0,10.0
tinovi-02,1730382300,-73.0,10.0
tinovi-03,1730382300,-86.5,8.1
tinovi-04,1730382300,-89.0,9.5
tinovi-05,1730382300,-83.0,9.4
tinovi-06,1730382300,-92.0,7.8
milesight-01,1730383200,-79.0,9.0
milesight-02,1730383200,-83.0,8.4
tinovi-01,1730383200,-77.5,9.6
tinovi-02,1730383200,-74.5,9.5
tinovi-03,1730383200,-87.0,8.8
tinovi-04,1730383200,-85.0,9.3
tinovi-05,1730383200,-83.0,9.5
tinovi-06,1730383200,-95.0,8.5
milesight-01,1730384100,-80.0,8.9
milesight-02,1730384100,-81.0,9.5
tinovi-01,1730384100,-80.0,10.0
tinovi-02,1730384100,-73.0,9.0
tinovi-03,1730384100,-87.0,10.0
tinovi-04,1730384100,-89.0,7.5
tinovi-05,1730384100,-86.0,9.1
tinovi-06,1730384100,-94.5,8.8
milesight-01,1730385000,-83.0,7.8
milesight-02,1730385000,-82.0,10.3
tinovi-01,1730385000,-78.5,8.9
tinovi-02,1730385000,-73.5,9.4
tinovi-03,1730385000,-86.5,8.0
tinovi-04,1730385000,-87.5,9.0
tinovi-05,1730385000,-85.0,10.3
tinovi-06,1730385000,-92.0,7.0
milesight-01,1730385900,-81.0,8.8
milesight-02,1730385900,-81.0,9.3
tinovi-01,1730385900,-75.0,9.8
tinovi-02,1730385900,-71.0,9.8
tinovi-03,1730385900,-89.0,10.3
tinovi-05,1730385900,-85.0,8.9
tinovi-06,1730385900,-92.5,8.5
milesight-01,1730386800,-78.0,9.0
milesight-02,1730386800,-85.5,9.0
tinovi-01,1730386800,-74.0,8.6
tinovi-02,1730386800,-72.0,9.0
tinovi-03,1730386800,-88.0,9.4
tinovi-04,1730386800,-86.5,7.8
tinovi-05,1730386800,-84.0,10.5
tinovi-06,1730386800,-91.0,6.5
milesight-01,1730387700,-80.0,9.9
milesight-02,1730387700,-84.0,8.5
tinovi-01,1730387700,-75.0,10.3
tinovi-02,1730387700,-66.0,9.3
tinovi-03,1730387700,-87.0,7.0
tinovi-04,1730387700,-85.0,8.5
tinovi-05,1730387700,-81.5,9.8
tinovi-06,1730387700,-92.5,8.4
milesight-01,1730388600,-80.0,9.8
milesight-02,1730388600,-84.0,8.1
tinovi-01,1730388600,-82.0,9.9
tinovi-02,1730388600,-73.5,9.6
tinovi-03,1730388600,-88.0,9.5
tinovi-04,1730388600,-85.0,8.3
tinovi-05,1730388600,-83.0,6.8
tinovi-06,1730388600,-95.0,9.0
milesight-01,1730389500,-84.0,10.3
milesight-02,1730389500,-84.0,9.8
tinovi-01,1730389500,-77.0,7.5
tinovi-02,1730389500,-72.0,7.8
tinovi-03,1730389500,-86.0,7.0
tinovi-04,1730389500,-89.0,9.5
tinovi-05,1730389500,-85.5,9.3
tinovi-06,1730389500,-93.0,7.5
milesight-01,1730390400,-78.0,7.5
milesight-02,1730390400,-85.5,10.1
tinovi-01,1730390400,-78.5,9.8
tinovi-02,1730390400,-71.5,9.1
tinovi-03,1730390400,-86.0,9.1
tinovi-04,1730390400,-87.0,7.9
tinovi-05,1730390400,-85.0,8.0
tinovi-06,1730390400,-95.0,9.0
milesight-01,1730391300,-78.5,9.0
milesight-02,1730391300,-82.0,9.5
tinovi-01,1730391300,-77.0,8.3
tinovi-02,1730391300,-71.0,7.0
tinovi-03,1730391300,-86.0,8.8
tinovi-04,1730391300,-87.0,9.5
tinovi-05,1730391300,-84.5,9.9
tinovi-06,1730391300,-92.5,7.6
milesight-01,1730392200,-79.0,9.5
milesight-02,1730392200,-84.5,9.3
tinovi-01,1730392200,-76.0,9.1
tinovi-02,1730392200,-71.0,9.0
tinovi-03,1730392200,-85.5,8.0
tinovi-04,1730392200,-86.5,9.3
tinovi-05,1730392200,-82.0,10.0
tinovi-06,1730392200,-91.0,7.3
milesight-01,1730393100,-83.0,9.8
milesight-02,1730393100,-86.0,9.8
tinovi-01,1730393100,-77.0,9.5
tinovi-02,1730393100,-70.0,8.5
tinovi-03,1730393100,-89.0,10.3
tinovi-04,1730393100,-86.0,8.8
tinovi-05,1730393100,-82.0,9.1
tinovi-06,1730393100,-95.0,8.5
milesight-01,1730394000,-78.0,9.0
milesight-02,1730394000,-84.5,9.3
tinovi-01,1730394000,-76.0,8.6
tinovi-02,1730394000,-71.5,8.8
tinovi-03,1730394000,-86.0,8.4
tinovi-04,1730394000,-87.0,7.9
tinovi-05,1730394000,-84.0,9.0
tinovi-06,1730394000,-95.0,8.8
milesight-01,1730394900,-79.0,9.6
milesight-02,1730394900,-86.0,8.5
tinovi-01,1730394900,-75.0,10.8
tinovi-02,1730394900,-71.0,9.8
tinovi-03,1730394900,-86.0,9.5
tinovi-04,1730394900,-85.0,8.5
tinovi-05,1730394900,-82.5,8.3
tinovi-06,1730394900,-94.0,8.0
milesight-01,1730395800,-80.0,9.8
milesight-02,1730395800,-85.0,9.1
tinovi-01,1730395800,-76.0,9.5
tinovi-02,1730395800,-71.0,8.3
tinovi-03,1730395800,-86.0,9.6
tinovi-04,1730395800,-86.5,7.6
tinovi-05,1730395800,-83.0,9.5
tinovi-06,1730395800,-95.0,8.8
milesight-01,1730396700,-79.5,9.3
milesight-02,1730396700,-83.0,9.0
tinovi-01,1730396700,-77.0,10.0
tinovi-02,1730396700,-71.0,9.8
tinovi-03,1730396700,-86.0,9.5
tinovi-04,1730396700,-87.0,8.8
tinovi-05,1730396700,-83.0,9.6
tinovi-06,1730396700,-94.0,4.0
milesight-01,1730397600,-79.0,9.3
milesight-02,1730397600,-84.5,9.1
tinovi-01,1730397600,-78.0,9.4
tinovi-02,1730397600,-73.0,9.3
tinovi-03,1730397600,-87.5,8.3
tinovi-04,1730397600,-85.5,9.3
tinovi-05,1730397600,-83.0,10.5
tinovi-06,1730397600,-93.0,8.0
milesight-01,1730398500,-79.5,10.0
milesight-02,1730398500,-85.0,9.3
tinovi-01,1730398500,-74.0,9.5
tinovi-02,1730398500,-72.0,10.0
tinovi-03,1730398500,-86.0,8.8
tinovi-04,1730398500,-85.0,7.3
tinovi-05,1730398500,-81.5,8.0
tinovi-06,1730398500,-94.0,7.8
milesight-01,1730399400,-81.0,9.8
milesight-02,1730399400,-85.0,8.1
tinovi-01,1730399400,-76.0,8.9
tinovi-02,1730399400,-70.5,9.0
tinovi-03,1730399400,-86.0,8.3
tinovi-04,1730399400,-86.0,8.5
tinovi-05,1730399400,-82.0,9.5
tinovi-06,1730399400,-95.0,6.3
milesight-01,1730400300,-78.5,7.9
milesight-02,1730400300,-85.0,10.0
tinovi-01,1730400300,-75.0,10.3
tinovi-02,1730400300,-69.0,9.3
tinovi-03,1730400300,-86.0,8.8
tinovi-04,1730400300,-86.0,8.1
tinovi-05,1730400300,-82.0,8.8
tinovi-06,1730400300,-94.0,8.4
milesight-01,1730401200,-79.0,9.3
milesight-02,1730401200,-84.5,8.6
tinovi-01,1730401200,-73.5,8.1
tinovi-02,1730401200,-73.0,7.9
tinovi-03,1730401200,-87.0,9.4
tinovi-04,1730401200,-87.0,9.0
tinovi-05,1730401200,-81.0,9.3
tinovi-06,1730401200,-95.0,6.5
milesight-01,1730402100,-78.5,8.0
milesight-02,1730402100,-83.0,9.5
tinovi-01,1730402100,-77.0,9.5
tinovi-02,1730402100,-72.0,9.0
tinovi-03,1730402100,-87.0,7.3
tinovi-04,1730402100,-86.0,9.1
tinovi-05,1730402100,-83.0,10.4
tinovi-06,1730402100,-96.0,8.8
milesight-01,1730403000,-80.0,10.8
milesight-02,1730403000,-84.0,8.9
tinovi-01,1730403000,-79.0,9.8
tinovi-02,1730403000,-70.5,9.1
tinovi-03,1730403000,-88.0,9.0
tinovi-04,1730403000,-86.0,9.3
tinovi-05,1730403000,-83.0,7.8
tinovi-06,1730403000,-97.0,9.3
milesight-01,1730403900,-79.5,7.4
milesight-02,1730403900,-85.0,9.5
tinovi-01,1730403900,-74.5,8.6
tinovi-02,1730403900,-71.0,7.0
tinovi-03,1730403900,-87.0,6.8
tinovi-04,1730403900,-86.0,8.0
tinovi-05,1730403900,-84.0,9.6
tinovi-06,1730403900,-94.5,7.0
milesight-01,1730404800,-83.0,9.5
milesight-02,1730404800,-84.5,8.4
tinovi-01,1730404800,-77.0,10.5
tinovi-02,1730404800,-73.0,9.8
tinovi-03,1730404800,-86.5,9.1
tinovi-04,1730404800,-85.0,8.0
tinovi-05,1730404800,-81.0,7.8
tinovi-06,1730404800,-93.0,8.5
milesight-01,1730405700,-78.0,8.8
milesight-02,1730405700,-83.0,9.5
tinovi-01,1730405700,-73.5,8.4
tinovi-02,1730405700,-73.0,8.4
tinovi-03,1730405700,-89.0,8.3
tinovi-04,1730405700,-86.5,8.3
tinovi-05,1730405700,-80.5,9.3
tinovi-06,1730405700,-91.5,6.8
milesight-01,1730406600,-81.0,9.3
milesight-02,1730406600,-83.0,8.9
tinovi-01,1730406600,-75.0,10.8
tinovi-02,1730406600,-69.0,8.0
tinovi-03,1730406600,-88.0,8.8
tinovi-04,1730406600,-87.0,8.8
tinovi-05,1730406600,-83.0,10.3
tinovi-06,1730406600,-93.0,7.5
milesight-01,1730407500,-80.0,8.5
milesight-02,1730407500,-86.0,10.0
tinovi-01,1730407500,-76.0,9.5
tinovi-02,1730407500,-73.0,9.5
tinovi-03,1730407500,-91.0,9.5
tinovi-04,1730407500,-85.5,8.8
tinovi-05,1730407500,-82.0,9.0
tinovi-06,1730407500,-95.5,8.4
milesight-01,1730408400,-80.0,7.5
milesight-02,1730408400,-84.0,9.1
tinovi-01,1730408400,-75.0,10.0
tinovi-02,1730408400,-73.0,9.5
tinovi-03,1730408400,-88.0,8.3
tinovi-04,1730408400,-83.0,6.5
tinovi-05,1730408400,-85.0,10.3
tinovi-06,1730408400,-95.0,8.5
milesight-01,1730409300,-80.0,9.0
milesight-02,1730409300,-86.0,9.0
tinovi-01,1730409300,-75.0,8.8
tinovi-02,1730409300,-72.0,8.1
tinovi-03,1730409300,-87.0,9.8
tinovi-04,1730409300,-86.5,9.3
tinovi-05,1730409300,-83.0,10.3
tinovi-06,1730409300,-95.0,6.5
milesight-01,1730410200,-81.0,10.0
milesight-02,1730410200,-84.0,9.8
tinovi-01,1730410200,-73.0,8.8
tinovi-02,1730410200,-71.0,9.8
tinovi-03,1730410200,-88.0,8.4
tinovi-04,1730410200,-87.0,7.0
tinovi-05,1730410200,-81.0,9.0
tinovi-06,1730410200,-92.0,7.5
milesight-01,1730411100,-82.0,7.4
milesight-02,1730411100,-81.0,7.5
tinovi-01,1730411100,-73.0,8.3
tinovi-02,1730411100,-73.0,8.8
tinovi-03,1730411100,-88.0,9.5
tinovi-04,1730411100,-87.0,8.9
tinovi-05,1730411100,-81.0,8.8
tinovi-06,1730411100,-94.0,7.3
milesight-01,1730412000,-79.0,7.5
milesight-02,1730412000,-82.0,8.3
tinovi-01,1730412000,-75.0,10.0
tinovi-02,1730412000,-73.0,9.8
tinovi-03,1730412000,-89.5,8.0
tinovi-04,1730412000,-87.0,9.0
tinovi-05,1730412000,-81.0,8.8
tinovi-06,1730412000,-95.0,8.3
milesight-01,1730412900,-79.5,8.5
milesight-02,1730412900,-83.0,9.3
tinovi-01,1730412900,-74.0,9.8
tinovi-02,1730412900,-72.0,9.4
tinovi-03,1730412900,-89.0,8.8
tinovi-04,1730412900,-86.0,8.0
tinovi-05,1730412900,-81.0,7.3
tinovi-06,1730412900,-95.0,8.1
milesight-01,1730413800,-81.0,10.8
milesight-02,1730413800,-83.5,9.6
tinovi-01,1730413800,-73.0,7.8
tinovi-02,1730413800,-72.0,7.0
tinovi-03,1730413800,-88.0,8.0
tinovi-04,1730413800,-89.0,10.5
tinovi-05,1730413800,-84.0,9.5
tinovi-06,1730413800,-94.0,6.0
milesight-01,1730414700,-81.0,9.8
milesight-02,1730414700,-85.0,9.8
tinovi-01,1730414700,-74.0,9.3
tinovi-02,1730414700,-70.5,9.4
tinovi-03,1730414700,-89.0,8.8
tinovi-04,1730414700,-87.0,8.3
tinovi-05,1730414700,-80.0,8.0
tinovi-06,1730414700,-95.0,8.8
milesight-01,1730415600,-84.0,9.5
milesight-02,1730415600,-84.0,8.8
tinovi-01,1730415600,-74.0,7.5
tinovi-02,1730415600,-73.0,7.3
tinovi-03,1730415600,-88.0,9.5
tinovi-04,1730415600,-86.0,8.8
tinovi-05,1730415600,-81.5,8.9
tinovi-06,1730415600,-95.0,6.5
milesight-01,1730416500,-80.0,8.6
milesight-02,1730416500,-82.0,9.5
tinovi-01,1730416500,-75.0,10.1
tinovi-02,1730416500,-72.0,9.9
tinovi-03,1730416500,-89.0,6.8
tinovi-04,1730416500,-89.0,8.8
tinovi-05,1730416500,-83.0,9.8
tinovi-06,1730416500,-96.5,8.3
milesight-01,1730417400,-81.0,10.8
milesight-02,1730417400,-83.0,8.6
tinovi-01,1730417400,-74.0,9.8
tinovi-02,1730417400,-72.0,8.8
tinovi-03,1730417400,-89.0,9.4
tinovi-04,1730417400,-86.0,10.0
tinovi-05,1730417400,-81.5,8.8
tinovi-06,1730417400,-97.0,8.0
milesight-01,1730418300,-80.5,8.0
milesight-02,1730418300,-86.0,9.8
tinovi-01,1730418300,-73.0,8.8
tinovi-02,1730418300,-71.5,8.5
tinovi-03,1730418300,-89.0,7.0
tinovi-04,1730418300,-85.5,7.5
tinovi-05,1730418300,-85.0,9.3
tinovi-06,1730418300,-95.5,7.0
milesight-01,1730419200,-85.0,9.0
milesight-02,1730419200,-83.0,8.3
tinovi-01,1730419200,-74.0,9.0
tinovi-02,1730419200,-73.0,8.8
tinovi-03,1730419200,-89.0,9.4
tinovi-04,1730419200,-85.0,8.3
tinovi-05,1730419200,-84.0,9.0
tinovi-06,1730419200,-95.0,9.0
milesight-01,1730420100,-83.0,10.0
milesight-02,1730420100,-83.0,9.3
tinovi-01,1730420100,-73.5,8.4
tinovi-02,1730420100,-70.0,8.8
tinovi-03,1730420100,-91.0,9.3
tinovi-04,1730420100,-85.5,7.6
tinovi-05,1730420100,-80.0,9.3
tinovi-06,1730420100,-96.5,7.6
milesight-01,1730421000,-83.0,9.8
milesight-02,1730421000,-84.0,8.9
tinovi-01,1730421000,-74.0,10.0
tinovi-02,1730421000,-72.0,9.5
tinovi-03,1730421000,-89.0,8.6
tinovi-04,1730421000,-89.0,10.0
tinovi-05,1730421000,-83.0,9.6
tinovi-06,1730421000,-95.0,7.8
milesight-01,1730421900,-83.5,9.5
milesight-02,1730421900,-82.0,9.0
tinovi-01,1730421900,-74.5,9.3
tinovi-02,1730421900,-73.0,9.3
tinovi-03,1730421900,-91.0,9.5
tinovi-04,1730421900,-86.5,9.0
tinovi-05,1730421900,-81.0,9.8
tinovi-06,1730421900,-98.0,8.1
milesight-01,1730422800,-81.0,9.3
milesight-02,1730422800,-85.0,9.3
tinovi-01,1730422800,-75.0,10.0
tinovi-02,1730422800,-73.0,9.3
tinovi-03,1730422800,-88.0,8.1
tinovi-04,1730422800,-86.0,7.5
tinovi-05,1730422800,-82.0,8.6
tinovi-06,1730422800,-97.0,7.8
milesight-01,1730423700,-83.5,9.5
milesight-02,1730423700,-83.0,10.5
tinovi-01,1730423700,-75.0,8.4
tinovi-02,1730423700,-72.5,8.9
tinovi-03,1730423700,-86.0,8.5
tinovi-04,1730423700,-87.0,9.4
tinovi-05,1730423700,-81.0,9.5
tinovi-06,1730423700,-98.0,5.8
milesight-01,1730424600,-80.0,8.0
milesight-02,1730424600,-84.0,9.4
tinovi-01,1730424600,-73.0,9.3
tinovi-02,1730424600,-73.0,10.8
tinovi-03,1730424600,-89.5,8.9
tinovi-04,1730424600,-87.0,7.3
tinovi-05,1730424600,-82.0,9.1
tinovi-06,1730424600,-96.0,8.4
milesight-01,1730425500,-82.0,8.5
milesight-02,1730425500,-83.0,8.8
tinovi-01,1730425500,-74.0,8.3
tinovi-02,1730425500,-72.0,8.4
tinovi-03,1730425500,-89.0,9.8
tinovi-04,1730425500,-87.0,9.0
tinovi-05,1730425500,-83.0,9.3
tinovi-06,1730425500,-96.0,7.0
milesight-01,1730426400,-83.0,7.8
milesight-02,1730426400,-84.0,9.4
tinovi-01,1730426400,-75.0,10.3
tinovi-02,1730426400,-72.0,9.8
tinovi-03,1730426400,-87.0,7.9
tinovi-04,1730426400,-87.0,9.3
tinovi-05,1730426400,-82.0,10.0
tinovi-06,1730426400,-95.5,8.0
milesight-01,1730427300,-79.5,8.8
milesight-02,1730427300,-85.0,9.8
tinovi-01,1730427300,-73.5,9.3
tinovi-02,1730427300,-74.0,9.4
tinovi-03,1730427300,-87.0,8.5
tinovi-04,1730427300,-86.0,8.3
tinovi-05,1730427300,-81.0,8.0
tinovi-06,1730427300,-95.0,4.5
milesight-01,1730428200,-81.0,9.5
milesight-02,1730428200,-85.0,9.6
tinovi-01,1730428200,-72.0,7.8
tinovi-02,1730428200,-74.0,6.8
tinovi-03,1730428200,-87.0,6.8
tinovi-04,1730428200,-87.0,8.5
tinovi-05,1730428200,-81.5,9.8
tinovi-06,1730428200,-92.5,6.9
milesight-01,1730429100,-81.5,9.4
milesight-02,1730429100,-85.0,7.0
tinovi-01,1730429100,-75.0,10.1
tinovi-02,1730429100,-73.5,9.8
tinovi-03,1730429100,-89.5,9.1
tinovi-04,1730429100,-86.0,7.8
tinovi-05,1730429100,-81.0,7.8
tinovi-06,1730429100,-92.0,8.5
milesight-01,1730430000,-81.0,9.5
milesight-02,1730430000,-83.5,9.9
tinovi-01,1730430000,-75.0,8.3
tinovi-02,1730430000,-72.0,7.3
tinovi-03,1730430000,-90.0,9.5
tinovi-04,1730430000,-85.0,8.3
tinovi-05,1730430000,-81.0,9.3
tinovi-06,1730430000,-92.0,5.1
milesight-01,1730430900,-86.5,9.5
milesight-02,1730430900,-81.0,7.8
tinovi-01,1730430900,-75.5,9.8
tinovi-02,1730430900,-73.0,9.6
tinovi-03,1730430900,-89.0,8.5
tinovi-04,1730430900,-87.0,8.9
tinovi-05,1730430900,-81.0,10.3
tinovi-06,1730430900,-92.0,7.8
milesight-01,1730431800,-80.0,10.3
milesight-02,1730431800,-84.0,8.3
tinovi-01,1730431800,-75.0,10.0
tinovi-02,1730431800,-75.0,10.0
tinovi-03,1730431800,-91.0,9.5
tinovi-04,1730431800,-84.0,8.8
tinovi-05,1730431800,-80.5,8.9
tinovi-06,1730431800,-96.0,8.5
milesight-01,1730432700,-80.5,9.6
milesight-02,1730432700,-81.0,7.5
tinovi-01,1730432700,-73.5,8.6
tinovi-02,1730432700,-73.0,8.5
tinovi-03,1730432700,-88.0,7.8
tinovi-04,1730432700,-86.5,8.3
tinovi-05,1730432700,-84.0,9.8
tinovi-06,1730432700,-96.0,0.3
milesight-01,1730433600,-83.0,9.0
milesight-02,1730433600,-86.0,9.5
tinovi-01,1730433600,-77.0,9.8
tinovi-02,1730433600,-72.0,8.5
tinovi-03,1730433600,-86.0,8.3
tinovi-04,1730433600,-87.0,9.8
tinovi-05,1730433600,-81.0,8.6
tinovi-06,1730433600,-94.5,7.4
milesight-01,1730434500,-83.0,9.3
milesight-02,1730434500,-81.0,9.3
tinovi-01,1730434500,-75.0,9.3
tinovi-02,1730434500,-71.5,8.6
tinovi-03,1730434500,-87.5,9.3
tinovi-04,1730434500,-86.0,7.9
tinovi-05,1730434500,-80.0,9.0
tinovi-06,1730434500,-93.0,9.0
milesight-01,1730435400,-83.0,9.5
milesight-02,1730435400,-84.0,9.8
tinovi-01,1730435400,-74.0,10.0
tinovi-02,1730435400,-73.0,9.8
tinovi-03,1730435400,-87.0,9.8
tinovi-04,1730435400,-86.0,9.0
tinovi-05,1730435400,-82.0,9.6
tinovi-06,1730435400,-95.5,6.9
milesight-01,1730436300,-82.0,8.9
milesight-02,1730436300,-87.0,10.5
tinovi-01,1730436300,-77.0,10.3
tinovi-02,1730436300,-74.5,9.9
tinovi-03,1730436300,-89.5,8.1
tinovi-04,1730436300,-86.0,8.9
tinovi-05,1730436300,-81.0,10.3
tinovi-06,1730436300,-97.0,8.0
milesight-01,1730437200,-85.0,7.3
milesight-02,1730437200,-84.0,8.5
tinovi-01,1730437200,-73.0,9.5
tinovi-02,1730437200,-74.0,9.8
tinovi-03,1730437200,-87.0,9.3
tinovi-04,1730437200,-85.0,7.0
tinovi-05,1730437200,-80.5,8.8
tinovi-06,1730437200,-96.0,8.9
milesight-01,1730438100,-82.0,7.8
milesight-02,1730438100,-81.0,9.3
tinovi-01,1730438100,-75.5,8.5
tinovi-02,1730438100,-73.5,8.4
tinovi-03,1730438100,-86.5,8.0
tinovi-04,1730438100,-86.0,9.4
tinovi-05,1730438100,-83.0,9.8
tinovi-06,1730438100,-101.0,4.5
milesight-01,1730439000,-83.0,9.8
milesight-02,1730439000,-85.0,10.0
tinovi-01,1730439000,-75.0,10.0
tinovi-02,1730439000,-71.0,9.3
tinovi-03,1730439000,-91.0,9.3
tinovi-04,1730439000,-86.0,7.5
tinovi-05,1730439000,-81.0,8.8
tinovi-06,1730439000,-93.5,8.3
milesight-01,1730439900,-83.0,8.9
milesight-02,1730439900,-86.0,6.8
tinovi-01,1730439900,-74.0,8.1
tinovi-02,1730439900,-71.5,8.3
tinovi-03,1730439900,-89.5,9.8
